,race,recidivate-within-two-years,sex:Male,sex:Female,age:18-20,age:21-22,age:23-25,age:26-45,age:>45,juvenile-felonies:=0,juvenile-felonies:>0,juvenile-misdemeanors:=0,juvenile-misdemeanors:>0,juvenile-crimes:=0,juvenile-crimes:>0,priors:=0,priors:=1,priors:2-3,priors:>3,current-charge-degree:Felony,current-charge-degree:Misdemeanor
1332,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1333,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1334,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1335,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1336,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
1337,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1338,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1339,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1340,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1341,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
1342,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1343,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1344,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1345,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1346,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1347,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1348,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1349,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1350,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1351,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
1352,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1353,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
1354,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1355,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
1356,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1357,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1358,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
1359,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
1360,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1361,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1362,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1363,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
1364,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1365,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1366,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1367,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1368,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1369,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1370,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
1371,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
1372,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1373,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1374,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1375,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1376,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1377,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1378,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1379,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1380,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
1381,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
1382,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1383,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1384,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
1385,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
1386,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
1387,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1388,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1389,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1390,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1391,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1392,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
1393,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1394,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1395,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1396,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1397,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1398,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1399,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
1400,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
1401,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1402,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1403,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1404,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1405,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1406,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1407,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1408,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1409,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1410,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1411,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1412,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1413,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1414,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1415,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1416,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
1417,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1418,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1419,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1420,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1421,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1422,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1423,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1424,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
1425,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1426,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
1427,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1428,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1429,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1430,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
1431,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
1432,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
1433,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1434,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
1435,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
1436,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
1437,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1438,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1439,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1440,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1441,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1442,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1443,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1444,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
1445,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
1446,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1447,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
1448,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1449,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1450,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1451,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1452,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1453,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1454,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1455,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
1456,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1457,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
1458,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1459,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1460,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1461,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1462,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0
1463,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1464,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
1465,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
1466,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1467,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1468,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1469,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
1470,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1471,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
1472,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
1473,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1474,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1475,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1476,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
1477,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1478,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
1479,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1480,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1481,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
1482,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1483,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1484,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1485,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1486,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1487,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1488,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
1489,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1490,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
1491,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1492,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
1493,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
1494,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1495,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1496,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1497,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1498,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
1499,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1500,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
1501,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1502,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1503,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
1504,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
1505,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1506,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1507,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1508,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1509,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
1510,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1511,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1512,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1513,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1514,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1515,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1516,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1517,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
1518,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1519,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1520,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1521,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1522,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1523,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1524,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1525,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1526,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
1527,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1528,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1529,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1530,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1531,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
1532,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
1533,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
1534,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1535,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
1536,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1537,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
1538,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1539,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
1540,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1541,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1542,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
1543,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
1544,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
1545,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1546,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1547,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1548,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1549,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1550,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1551,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1552,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1553,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1554,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1555,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1556,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
1557,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1558,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1559,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
1560,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1561,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
1562,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1563,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1564,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1565,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1566,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
1567,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1568,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1569,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1570,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1571,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1572,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1573,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1574,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1575,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1576,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1577,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1578,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1579,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
1580,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1581,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
1582,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1583,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1584,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
1585,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1586,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1587,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
1588,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
1589,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1590,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
1591,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1592,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1593,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1594,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1595,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
1596,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1597,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1598,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1599,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1600,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1601,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
1602,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1603,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1604,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1605,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1606,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
1607,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
1608,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1609,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
1610,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1611,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1612,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
1613,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
1614,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1615,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1616,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
1617,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1618,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1619,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1620,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
1621,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1622,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1623,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
1624,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1625,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1626,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1627,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
1628,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1629,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1630,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1631,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1632,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
1633,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1634,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
1635,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1636,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0
1637,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
